,img,type,path
196,31.322531_-92.458223_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.322531_-92.458223_19_600x600.png
197,31.322865_-94.819205_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.322865_-94.819205_19_600x600.png
198,31.333277_-94.754420_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.333277_-94.754420_19_600x600.png
199,31.344674_-109.545885_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.344674_-109.545885_19_600x600.png
200,31.347137_-94.719558_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.347137_-94.719558_19_600x600.png
201,31.347275_-94.719684_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.347275_-94.719684_19_600x600.png
202,31.381702_-97.212669_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.381702_-97.212669_19_600x600.png
203,31.455917_-96.072251_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.455917_-96.072251_19_600x600.png
204,31.550731_-99.920825_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.550731_-99.920825_19_600x600.png
205,31.592054_-97.187049_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.592054_-97.187049_19_600x600.png
206,31.595171_-94.663133_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.595171_-94.663133_19_600x600.png
207,31.615629_-94.639191_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.615629_-94.639191_19_600x600.png
208,31.653289_-95.073712_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.653289_-95.073712_19_600x600.png
209,31.672248_86.379961_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.672248_86.379961_19_600x600.png
210,31.706783_-98.980545_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.706783_-98.980545_19_600x600.png
211,31.739369_-99.945650_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.739369_-99.945650_19_600x600.png
212,31.749209_-99.962391_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.749209_-99.962391_19_600x600.png
213,31.782211_-97.576846_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.782211_-97.576846_19_600x600.png
214,31.793312_-94.170769_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.793312_-94.170769_19_600x600.png
215,31.849844_-102.465042_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.849844_-102.465042_19_600x600.png
216,31.860187_-97.377008_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.860187_-97.377008_19_600x600.png
217,31.882131_-102.384330_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.882131_-102.384330_19_600x600.png
218,31.885296_-102.372817_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.885296_-102.372817_19_600x600.png
219,31.949860_-95.261964_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.949860_-95.261964_19_600x600.png
220,31.965858_-95.273750_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.965858_-95.273750_19_600x600.png
221,31.966251_-95.272867_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.966251_-95.272867_19_600x600.png
222,31.976780_-89.288142_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.976780_-89.288142_19_600x600.png
223,31.981381_-97.870298_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/31.981381_-97.870298_19_600x600.png
224,32.005239_-90.341693_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.005239_-90.341693_19_600x600.png
225,32.010379_-96.435481_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.010379_-96.435481_19_600x600.png
226,32.012106_-90.357557_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.012106_-90.357557_19_600x600.png
227,32.037916_-93.694481_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.037916_-93.694481_19_600x600.png
228,32.094704_-96.719210_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.094704_-96.719210_19_600x600.png
229,32.095270_-96.718478_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.095270_-96.718478_19_600x600.png
230,32.105891_-88.149871_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.105891_-88.149871_19_600x600.png
231,32.142504_-97.397490_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.142504_-97.397490_19_600x600.png
232,32.156635_-94.345393_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.156635_-94.345393_19_600x600.png
233,32.196769_-95.853902_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.196769_-95.853902_19_600x600.png
234,32.279314_-95.289799_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.279314_-95.289799_19_600x600.png
235,32.312924_-95.267720_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.312924_-95.267720_19_600x600.png
236,32.329944_-96.622079_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.329944_-96.622079_19_600x600.png
237,32.346113_-95.280041_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.346113_-95.280041_19_600x600.png
238,32.381312_-95.267846_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.381312_-95.267846_19_600x600.png
239,32.385373_-97.722619_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.385373_-97.722619_19_600x600.png
240,32.385582_-97.722084_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.385582_-97.722084_19_600x600.png
241,32.388310_-97.922069_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.388310_-97.922069_19_600x600.png
242,32.434066_-97.777964_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.434066_-97.777964_19_600x600.png
243,32.436665_-99.728264_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.436665_-99.728264_19_600x600.png
244,32.438786_-104.255093_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.438786_-104.255093_19_600x600.png
245,32.440709_-97.757732_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.440709_-97.757732_19_600x600.png
246,32.445840_-97.689394_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.445840_-97.689394_19_600x600.png
247,32.458437_-96.843441_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.458437_-96.843441_19_600x600.png
248,32.476940_-100.011895_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.476940_-100.011895_19_600x600.png
249,32.477044_-100.011680_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.477044_-100.011680_19_600x600.png
250,32.484464_-92.090371_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.484464_-92.090371_19_600x600.png
251,32.484710_-92.083817_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.484710_-92.083817_19_600x600.png
252,32.489985_-94.363711_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.489985_-94.363711_19_600x600.png
253,32.492981_-92.084123_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.492981_-92.084123_19_600x600.png
254,32.503990_-92.128776_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.503990_-92.128776_19_600x600.png
255,32.514496_-96.821469_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.514496_-96.821469_19_600x600.png
256,32.534495_-92.029756_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.534495_-92.029756_19_600x600.png
257,32.540754_-97.308234_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.540754_-97.308234_19_600x600.png
258,32.583851_-95.107994_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.583851_-95.107994_19_600x600.png
259,32.594454_-117.037931_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.594454_-117.037931_19_600x600.png
260,32.604762_-98.216756_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.604762_-98.216756_19_600x600.png
261,32.610415_-99.819692_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.610415_-99.819692_19_600x600.png
262,32.617855_-97.533872_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.617855_-97.533872_19_600x600.png
263,32.621311_-93.268366_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.621311_-93.268366_19_600x600.png
264,32.624911_-93.252872_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.624911_-93.252872_19_600x600.png
265,32.635394_-97.339450_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.635394_-97.339450_19_600x600.png
266,32.642637_-114.409894_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.642637_-114.409894_19_600x600.png
267,32.644836_-116.999961_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.644836_-116.999961_19_600x600.png
268,32.651783_-96.543312_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.651783_-96.543312_19_600x600.png
269,32.656739_-96.751292_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.656739_-96.751292_19_600x600.png
270,32.660804_-97.252990_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.660804_-97.252990_19_600x600.png
271,32.666335_-97.345305_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.666335_-97.345305_19_600x600.png
272,32.666408_-97.345314_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.666408_-97.345314_19_600x600.png
273,32.668619_-97.061838_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.668619_-97.061838_19_600x600.png
274,32.669726_-114.576918_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.669726_-114.576918_19_600x600.png
275,32.687978_-96.588593_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.687978_-96.588593_19_600x600.png
276,32.689639_-103.127808_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.689639_-103.127808_19_600x600.png
277,32.691955_-97.262904_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.691955_-97.262904_19_600x600.png
278,32.706304_-117.010254_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.706304_-117.010254_19_600x600.png
279,32.711345_-117.050079_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.711345_-117.050079_19_600x600.png
280,32.711464_-117.050053_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.711464_-117.050053_19_600x600.png
281,32.712991_-97.162891_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.712991_-97.162891_19_600x600.png
282,32.716483_-103.144547_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.716483_-103.144547_19_600x600.png
283,32.724286_-102.645331_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.724286_-102.645331_19_600x600.png
284,32.733234_-103.144696_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.733234_-103.144696_19_600x600.png
285,32.733280_-103.144531_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.733280_-103.144531_19_600x600.png
286,32.733498_-97.352518_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.733498_-97.352518_19_600x600.png
287,32.745459_-97.262118_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.745459_-97.262118_19_600x600.png
288,32.746537_-97.303678_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.746537_-97.303678_19_600x600.png
289,32.748994_-96.699254_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.748994_-96.699254_19_600x600.png
290,32.752053_-98.902861_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.752053_-98.902861_19_600x600.png
291,32.754142_-97.215054_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.754142_-97.215054_19_600x600.png
292,32.755169_-103.144671_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.755169_-103.144671_19_600x600.png
293,32.755625_-117.126082_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.755625_-117.126082_19_600x600.png
294,32.755714_-117.126091_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.755714_-117.126091_19_600x600.png
295,32.755783_-97.217453_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.755783_-97.217453_19_600x600.png
296,32.756343_-103.175799_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.756343_-103.175799_19_600x600.png
297,32.757601_-97.198950_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.757601_-97.198950_19_600x600.png
298,32.769769_-97.309167_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.769769_-97.309167_19_600x600.png
299,32.773171_-117.005011_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.773171_-117.005011_19_600x600.png
300,32.777699_-96.683109_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.777699_-96.683109_19_600x600.png
301,32.781604_-97.388521_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.781604_-97.388521_19_600x600.png
302,32.785435_-97.041142_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.785435_-97.041142_19_600x600.png
303,32.788980_-96.608174_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.788980_-96.608174_19_600x600.png
304,32.789055_-96.608009_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.789055_-96.608009_19_600x600.png
305,32.789200_-117.021553_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.789200_-117.021553_19_600x600.png
306,32.794865_-97.394285_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.794865_-97.394285_19_600x600.png
307,32.804230_-116.936037_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.804230_-116.936037_19_600x600.png
308,32.807980_-116.951399_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.807980_-116.951399_19_600x600.png
309,32.813928_-117.152465_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.813928_-117.152465_19_600x600.png
310,32.815181_-97.264129_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.815181_-97.264129_19_600x600.png
311,32.821321_-96.677941_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.821321_-96.677941_19_600x600.png
312,32.821335_-117.098387_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.821335_-117.098387_19_600x600.png
313,32.825892_-98.112950_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.825892_-98.112950_19_600x600.png
314,32.839721_-117.274475_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.839721_-117.274475_19_600x600.png
315,32.839844_-117.274515_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.839844_-117.274515_19_600x600.png
316,32.843753_-97.082893_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.843753_-97.082893_19_600x600.png
317,32.852587_-83.676708_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.852587_-83.676708_19_600x600.png
318,32.860807_-97.253604_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.860807_-97.253604_19_600x600.png
319,32.868954_-96.865050_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.868954_-96.865050_19_600x600.png
320,32.871955_-97.238200_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.871955_-97.238200_19_600x600.png
321,32.873829_-96.683601_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.873829_-96.683601_19_600x600.png
322,32.876899_-117.186056_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.876899_-117.186056_19_600x600.png
323,32.881385_-96.896480_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.881385_-96.896480_19_600x600.png
324,32.884629_-100.126273_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.884629_-100.126273_19_600x600.png
325,32.907222_-93.704980_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.907222_-93.704980_19_600x600.png
326,32.921636_-96.627698_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.921636_-96.627698_19_600x600.png
327,32.922422_-96.614098_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.922422_-96.614098_19_600x600.png
328,32.922460_-96.627398_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.922460_-96.627398_19_600x600.png
329,32.922534_-96.614227_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.922534_-96.614227_19_600x600.png
330,32.923501_-97.015105_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.923501_-97.015105_19_600x600.png
331,32.924605_-96.989635_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.924605_-96.989635_19_600x600.png
332,32.926577_-117.143588_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.926577_-117.143588_19_600x600.png
333,32.926896_-84.333560_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/32.926896_-84.333560_19_600x600.png
